2310 22744
1979 167 9
1785 77 59
1576 1043 68
1884 1792 78
2169 1936 30
1192 2016 13
402 239 12
212 1659 55
918 1596 57
125 2044 33
237 1656 64
1349 130 74
868 1116 54
207 212 4
740 493 16
236 730 31
1077 648 22
1307 2268 13
85 632 37
455 428 32
963 1896 5
1304 376 80
157 1365 82
2206 1693 57
1891 1571 56
849 1558 13
1738 999 2
1600 2298 24
768 1919 49
722 1184 8
2207 685 53
168 1169 15
667 733 49
1569 26 10
647 1506 54
1353 639 45
1248 2195 48
1228 1917 68
575 1828 1
1995 1393 41
954 1163 36
1702 261 13
1565 1617 45
1429 852 40
1592 2077 19
393 110 44
1885 209 1
2274 1378 44
1737 1443 78
47 980 66
956 1262 19
353 1267 70
2200 1137 64
239 2082 43
660 1445 39
1231 434 82
1848 115 71
2167 1220 82
305 422 59
684 706 75
2140 1889 43
1835 2076 75
1108 363 25
1714 1387 51
1616 314 4
943 790 54
1037 401 28
1989 1750 24
715 1764 6
934 2204 41
1569 431 29
1602 1269 77
1508 1479 75
1600 2112 41
660 1271 36
320 1490 1
1146 744 75
2251 1856 1
304 1105 68
1895 531 13
739 962 6
1155 158 81
338 1318 82
1614 1436 51
231 2120 72
1551 1580 14
1079 622 77
1762 1107 42
2201 1362 52
1074 1800 52
1686 1340 14
1921 1737 53
2047 134 9
1477 1100 63
991 2276 80
170 1585 45
1642 15 41
1971 85 37
1713 973 75
744 1788 31
2008 172 41
469 830 8
1889 1441 78
838 840 59
117 414 36
267 212 34
1729 1492 77
1974 1650 10
422 2126 64
951 1757 21
1174 2128 60
1540 908 19
1065 1334 82
2184 1473 16
576 1129 46
401 251 15
1078 831 67
1378 23 13
2071 1853 41
933 526 9
185 1912 26
655 2140 27
463 2190 81
375 2279 38
220 144 42
851 1695 46
730 1916 68
725 1031 73
283 656 28
1743 1052 22
2113 328 2
1253 566 79
1878 1535 8
1560 2055 27
1050 509 30
1107 2308 16
658 1081 38
110 998 56
2235 1556 7
1864 1529 4
572 1838 62
1062 833 23
1385 514 26
237 2157 52
2092 606 6
765 1638 28
836 2125 67
596 1875 43
440 2254 74
709 1121 41
1977 242 80
2128 158 11
2042 84 35
1709 979 59
1905 835 9
2144 1427 22
1176 1037 9
1347 1035 24
857 1824 79
1914 2241 78
91 517 5
365 776 74
1811 848 25
388 1857 48
2250 1766 38
2137 1563 23
1197 2224 72
495 474 43
496 45 39
979 2137 25
436 1840 74
212 2067 61
643 1 71
1151 480 54
813 1339 77
953 1032 35
1339 2220 14
515 1423 33
2104 152 10
1921 1970 23
2191 1495 69
386 197 18
796 2257 9
2077 2196 31
1499 110 5
114 1882 69
2226 166 23
2233 657 33
490 280 19
1583 2083 30
1575 1003 82
888 1040 27
1415 1269 66
1942 2229 61
2201 1878 55
1380 415 37
362 1365 25
1645 731 52
1134 220 5
2281 2091 60
1 2061 64
1086 2173 82
1356 816 30
1623 1079 18
266 1689 10
1571 451 68
2246 1978 27
994 153 24
625 1609 63
725 1014 2
253 1190 36
565 1929 72
530 865 19
779 60 55
2119 1407 48
1720 42 17
987 524 47
2032 435 34
390 1805 11
1358 2036 66
1859 2101 47
1379 1785 21
70 1922 14
1372 217 47
37 1987 64
1036 556 38
1195 67 66
2264 1077 77
1240 198 72
2038 332 13
675 1806 15
1804 2233 59
651 1812 51
2297 1551 17
2239 1370 30
613 48 9
2290 482 26
1221 202 18
615 502 33
580 2075 39
2233 1605 2
796 916 54
2167 2226 15
415 2272 5
1460 1098 11
1797 486 42
968 834 47
990 2056 63
1005 1365 7
1080 940 16
1197 329 43
1324 650 82
1972 1601 48
1714 1164 15
1471 1719 77
1409 2189 31
1394 1728 31
1478 1507 40
188 1407 5
565 1085 64
601 1505 75
1536 1844 23
1584 1121 10
600 1322 78
659 1746 41
1881 920 39
1177 2113 24
1027 9 6
527 881 28
212 2053 38
37 49 27
534 1142 59
1212 2267 8
1732 991 45
1388 1503 53
863 431 49
618 582 52
253 303 55
1562 176 76
391 1299 41
476 287 17
511 1029 2
2252 2180 32
100 2056 37
46 1030 25
2134 1948 57
1302 443 67
2280 64 11
71 1786 43
1854 1696 26
31 1532 28
1851 583 77
16 227 4
2143 1519 31
2013 1782 26
1132 1024 80
2295 1771 82
468 1192 8
664 1237 34
1567 218 13
279 1728 67
1812 1209 18
640 197 33
2292 1184 78
980 1443 27
25 2000 12
1507 1135 65
738 512 34
876 1057 40
2067 2065 17
1235 673 74
1083 1109 23
1369 1859 2
1940 2158 12
1726 340 8
1419 422 62
1194 906 70
1065 639 41
719 1361 77
620 1154 29
361 645 15
1779 1927 24
1408 1644 61
1872 399 30
938 1187 22
1460 1302 29
2043 1380 58
893 629 59
293 1122 60
1338 440 9
2055 2173 4
2024 885 73
467 595 53
2219 1977 10
937 2278 10
1619 1037 58
1350 1932 46
1707 1865 30
2288 1874 28
335 1126 75
324 1917 77
2115 175 56
1561 1891 13
1827 137 57
2090 1428 28
74 2060 33
864 1545 52
806 2214 71
1125 1076 61
393 741 30
172 1714 66
1917 1846 33
1937 1337 1
1855 1651 50
1229 829 48
1117 1279 60
1786 332 37
266 1802 44
1458 417 37
624 826 23
349 40 21
1187 254 47
2240 1518 80
967 193 7
271 1952 20
161 1127 2
398 1446 50
530 570 66
1908 2281 59
664 716 14
369 408 75
1686 107 81
1285 2288 36
449 871 42
1788 683 17
1339 1957 34
776 1681 67
584 1349 3
420 1286 61
198 1836 64
1120 2062 30
1261 436 45
462 1654 40
383 137 73
1610 638 60
1099 1041 5
2113 524 9
202 90 33
2168 603 69
813 1079 52
1647 2247 18
1951 2084 7
1658 1713 45
1411 1274 39
567 379 48
742 1631 4
1389 1452 61
785 1026 45
1761 1542 46
1935 1203 9
2295 575 60
1023 1660 81
1465 2250 81
655 1963 71
57 1568 63
591 1911 48
845 1339 30
2242 2143 35
618 609 25
193 440 27
333 2086 21
1670 1368 73
366 1829 26
335 75 75
356 931 44
401 197 69
1883 582 39
216 15 46
636 13 13
843 739 54
1314 591 14
971 1211 58
1683 674 80
265 1438 70
1807 1553 5
419 839 20
2135 1116 33
1793 1037 23
173 256 32
1238 1492 75
1527 170 53
804 1366 7
1915 719 50
694 1578 29
1503 396 64
1181 1085 45
1060 1527 28
332 2124 24
292 2219 2
202 615 12
888 267 68
1328 414 29
1985 673 77
449 168 76
1917 2234 49
471 618 73
1984 1840 60
1697 318 62
1340 992 59
1546 215 40
45 1508 19
1233 329 55
1630 1932 55
104 1032 51
645 252 25
395 1327 17
457 38 31
1623 1269 77
1012 660 20
760 768 32
115 1956 66
1447 1739 55
124 1406 71
2278 1502 44
1199 1227 28
895 2310 38
1556 1500 30
1327 331 4
96 990 43
317 1255 60
1997 608 31
1704 482 68
297 558 47
1453 149 76
1969 500 18
809 186 63
2153 1246 46
372 2151 67
119 2055 60
961 439 18
325 308 64
1902 1235 47
1842 1178 23
1345 2119 32
825 2219 36
2093 1989 75
2229 2127 81
1217 272 40
1287 2135 42
1527 466 66
1953 49 21
286 943 13
1651 170 35
272 991 63
2262 1377 35
546 584 29
2014 2292 74
1897 202 50
187 1374 41
1961 2300 75
2051 56 51
1325 604 17
556 1938 55
2281 1630 15
894 1655 20
86 154 49
361 13 12
856 1748 22
296 2035 35
1972 747 26
478 756 59
2105 1647 72
2186 975 33
391 621 30
1683 2165 9
1226 1810 22
140 1110 12
1385 1767 66
2168 2210 28
568 737 1
774 509 53
634 119 9
950 243 45
873 1574 50
541 1748 35
357 933 32
757 2046 42
1965 929 28
1974 2125 46
1037 1203 34
2077 244 33
710 476 30
1206 1869 33
1772 76 62
452 2054 14
1729 471 47
1218 1886 15
1674 44 20
311 1861 59
1772 1841 5
2112 1960 37
2069 1274 50
1474 1650 16
2063 1499 42
800 1130 12
161 1958 37
2022 2086 12
413 316 66
1033 1249 77
2267 276 74
488 170 71
1834 2115 39
1129 826 16
476 1178 41
1452 474 19
106 339 77
981 2046 59
1250 1526 9
623 352 18
2275 1206 32
1749 1019 25
947 1431 34
1471 746 38
317 737 38
1951 1603 33
1515 1956 48
1228 1868 54
1095 381 72
1797 23 40
191 2104 78
1237 1800 22
244 2277 38
2029 1577 53
1622 579 71
867 898 34
2303 1414 41
1654 297 72
1049 948 80
2134 968 5
201 507 11
1290 989 46
1223 1503 40
860 358 51
2071 1212 30
1930 1590 50
1585 2179 73
1062 1323 36
362 895 16
1173 1314 81
1076 2186 30
271 767 20
2127 2023 69
1092 2044 19
353 1948 81
1723 298 5
2271 1155 68
1020 95 43
1007 1994 36
1083 1775 19
1025 840 8
988 1697 17
814 1428 19
308 614 47
1964 1011 7
653 1503 48
1830 588 55
1682 2039 24
1958 2132 46
1078 544 4
282 641 21
1127 882 31
2002 856 32
200 1573 15
1942 896 1
1627 1946 71
2274 700 20
1556 1327 5
273 2228 16
584 1159 52
1457 1097 35
174 536 67
1744 723 82
94 428 65
2095 2285 41
1474 664 27
2293 611 59
1669 2041 37
1622 1913 15
1282 1460 9
1818 960 1
512 611 2
2183 1781 80
1134 1084 11
1520 768 72
2192 1190 13
1887 1459 79
836 412 9
743 1928 61
979 1373 19
785 416 79
727 785 36
2098 423 33
912 1783 9
1708 675 4
1933 145 41
2297 598 80
479 2184 38
35 1877 40
72 183 30
145 539 53
560 2070 77
1337 641 56
626 1970 75
1084 2278 50
2090 692 17
1746 525 82
489 589 20
1224 1260 53
1641 2282 1
427 1626 6
1286 1244 46
1816 1002 39
1009 182 12
481 1552 78
1026 1238 18
959 577 77
441 1197 5
1651 233 26
1339 256 70
1900 695 3
1125 1058 29
2103 1228 26
53 108 22
815 191 63
274 316 50
1947 618 78
1999 1901 1
1081 721 81
1710 1540 11
2198 1450 17
966 1639 23
1861 2309 19
2098 312 25
62 1970 57
86 307 76
1087 813 54
1027 1512 16
1218 236 3
74 600 50
1249 1217 32
1815 681 26
536 1445 19
2056 1987 65
18 1623 66
1051 2199 77
1072 1845 21
1215 961 26
128 665 32
675 407 30
1672 2294 42
1182 1022 57
1446 294 17
2119 210 57
1238 2299 35
1878 474 55
1024 1048 78
89 1467 49
1166 869 55
1719 62 41
547 1834 78
647 291 50
973 683 45
2134 1319 20
2122 1595 2
784 1791 14
1751 1337 37
20 1854 27
972 838 79
1842 764 42
322 919 37
276 2100 46
1550 1380 37
1185 713 76
1939 280 13
620 2245 1
1578 1086 8
449 1674 37
2099 183 68
1606 1599 32
415 739 10
1696 307 70
2180 1177 35
941 1046 68
11 176 38
2010 760 59
1429 892 13
2125 668 63
1747 2049 76
94 171 50
1536 2144 79
49 1137 14
165 1898 26
278 1414 22
1105 775 37
1893 301 79
1994 345 65
1972 957 47
1730 1151 31
114 2308 54
469 1097 31
2263 640 69
1374 313 55
549 1585 5
957 540 58
879 868 18
1752 1866 64
800 846 64
2280 1672 71
1979 1555 9
1670 1807 33
1229 72 36
535 1923 74
853 2176 54
1221 1502 76
102 2016 66
2062 2172 30
787 2022 1
1205 1234 79
1771 1250 30
1707 1414 30
183 1612 64
744 2186 75
1464 991 19
283 1890 56
1504 1494 61
1009 1647 59
1293 1534 63
571 1691 8
2253 235 30
1727 1946 5
637 1010 9
186 943 18
1947 523 70
1762 2200 82
402 251 39
1045 698 65
519 197 78
868 361 56
2098 1068 58
1755 1438 2
1479 306 37
2114 586 79
1480 2082 25
609 2080 40
264 766 2
523 1026 21
31 1270 76
2026 1578 52
1101 2235 23
1361 1959 41
238 2107 7
1304 244 58
721 827 9
2209 1947 45
1715 1304 10
1112 874 42
1656 1643 48
999 2153 55
1104 1208 24
255 17 22
1648 1938 62
1557 1745 82
455 1596 28
259 493 7
536 703 21
784 1974 56
780 740 12
726 1112 25
251 2010 5
913 161 25
2193 1070 11
135 1128 57
690 1073 37
131 359 36
527 837 49
103 549 25
520 113 68
1994 2024 9
1381 1195 76
2088 326 36
275 852 46
1005 1233 63
924 1821 36
953 846 21
1906 924 8
1519 138 79
1121 2105 9
739 1296 36
5 1957 6
58 139 31
844 1910 2
567 926 34
2030 2063 38
849 316 53
303 1832 49
1325 240 22
1327 491 25
1624 2285 5
1982 1327 16
1928 205 82
325 875 3
33 319 6
718 843 74
2058 845 50
700 207 75
249 278 36
1905 1736 62
2158 1070 49
1073 1523 26
694 178 38
1686 135 18
51 1112 29
1912 2241 20
1165 237 74
1406 919 40
456 2111 80
1458 488 64
1636 1933 47
1243 2249 42
1412 953 80
1443 1435 80
375 626 68
1101 1531 45
28 578 67
2061 1021 67
2005 270 13
161 1065 3
611 36 57
1317 1414 78
174 1499 40
797 1770 13
6 1592 24
1839 1705 8
1405 1788 24
796 957 68
1432 761 42
1264 357 55
1043 103 51
1937 727 75
2024 2140 39
528 1931 50
385 1948 69
78 115 78
514 1617 3
1025 1738 81
513 1725 16
1951 1396 21
1638 1884 70
527 1727 75
379 78 65
199 767 43
2283 2026 62
1895 1987 62
173 1119 56
1556 1353 10
823 632 27
289 2036 18
1907 668 65
1931 12 69
844 1747 1
1095 574 14
1525 228 60
1326 984 40
1257 1852 53
1750 1788 51
428 1028 7
2170 1311 46
310 444 61
1160 1692 21
352 224 22
2 1538 9
236 456 18
973 1144 58
1620 2076 26
528 910 71
629 382 12
2190 1232 14
1283 547 1
926 2071 23
1392 1409 55
1759 1113 8
274 2294 37
696 737 45
1028 161 12
1956 440 30
881 308 63
1945 273 9
1879 1028 12
1003 2038 33
837 1410 16
1761 760 65
263 1802 23
1298 3 63
1436 387 60
1148 428 65
114 774 34
1104 611 69
199 171 32
2218 863 69
1267 1169 54
2099 762 70
1564 367 18
1171 487 32
366 1124 42
1641 1919 69
468 1268 18
1954 563 7
779 177 19
724 1611 52
404 425 45
2055 321 33
1572 1579 47
1683 782 47
1015 561 6
335 1619 9
1503 1260 56
867 636 77
610 1595 43
1767 1581 4
161 1274 32
43 2138 27
867 214 72
2019 1719 69
14 1532 4
1177 1660 25
264 1822 8
856 637 69
2255 333 66
174 2016 78
930 938 57
145 2252 24
1795 1603 53
2127 1591 13
127 1831 33
667 1905 47
1065 269 29
1274 582 42
1041 762 81
1913 857 69
1816 1589 47
1831 954 57
1985 65 82
845 1325 36
1464 485 76
1931 965 23
1074 2259 5
626 930 51
765 434 12
802 1911 68
2016 1595 57
565 1501 20
1255 2295 63
716 1080 32
1195 836 2
668 1630 66
1053 1627 55
10 535 6
1625 483 79
1507 2094 36
1180 996 75
958 5 39
1664 402 10
2056 1763 55
2240 1177 31
1325 561 54
1304 15 8
1057 1844 4
1312 1153 78
1741 1493 29
1931 17 81
437 841 1
890 1192 18
818 1560 8
856 112 39
1863 1791 75
13 430 75
1647 683 44
12 277 13
1968 445 33
733 702 8
323 1890 65
463 2271 25
939 1441 9
1204 139 31
2146 2118 9
1146 1230 79
2173 1913 29
1240 1940 33
19 1980 26
818 1440 53
1525 2143 76
1321 1278 40
2046 2238 81
1853 1252 52
2017 730 35
771 1606 63
699 1894 71
2094 1808 6
341 1444 54
1450 1677 53
1785 1387 7
1847 141 41
1143 993 77
2218 347 19
234 1495 22
1705 2244 18
1082 971 24
529 974 45
1784 365 81
1826 1961 52
1088 1268 50
230 1532 73
1929 1512 41
1810 2245 72
2271 1578 73
374 2129 51
1659 1613 6
810 189 47
718 1043 2
662 2260 53
1434 181 61
1326 1245 4
1094 1578 3
1206 109 74
156 604 51
2091 834 22
2301 2068 41
451 747 80
1282 166 80
67 841 64
1573 1287 81
561 1854 34
285 200 35
1612 2138 7
2271 1061 53
1651 410 4
960 886 2
1561 1082 50
1192 2203 66
376 1478 5
1131 539 59
1040 1131 27
1486 1251 57
2187 786 17
2196 545 77
316 462 51
380 2015 82
819 369 46
1998 1649 41
1042 1564 11
2206 2082 42
1851 2234 54
517 2056 56
1003 312 67
129 21 34
674 1363 10
1115 957 11
87 1400 70
2083 2186 37
514 782 47
766 1106 13
1678 1928 54
605 1574 34
701 52 64
2185 526 21
147 1151 29
615 159 71
874 802 71
589 1558 73
1058 1217 14
1017 2125 38
258 1969 31
1269 1832 30
1539 688 34
1327 925 17
1535 1346 67
1616 2071 65
421 402 18
698 315 24
1648 397 11
793 1403 57
1172 1707 77
1287 1893 3
301 1116 8
134 658 40
261 51 75
587 274 15
1953 1087 44
606 1315 8
600 2266 82
1812 1385 49
1114 342 39
1784 797 24
119 670 2
1281 909 9
981 371 63
760 129 6
2137 95 59
528 775 63
2073 1342 73
306 1314 15
1066 549 38
2050 459 18
1239 2275 15
1636 1964 30
1688 138 12
656 1400 38
1287 232 28
1000 528 4
570 551 4
859 900 20
2309 985 65
453 2155 73
1316 815 68
409 1231 6
937 292 32
2121 792 16
1788 1112 28
1239 384 30
687 616 72
483 1740 64
1227 2278 45
1453 334 28
228 1673 65
1705 544 30
1064 845 38
567 1538 46
224 1916 19
955 1494 6
2125 2014 46
1581 1047 63
29 1245 40
967 1386 51
1124 592 23
1573 414 48
811 483 42
1503 1701 21
1318 2252 82
91 286 15
2008 1370 10
517 1718 64
1808 1796 19
853 1337 21
989 1109 79
867 1971 6
1016 830 37
2269 1278 9
966 1369 29
1084 601 48
970 1558 64
210 2177 11
116 2088 46
1408 1487 55
1042 411 46
1597 2074 73
26 560 63
1176 1191 52
1567 601 50
1163 453 59
1262 587 9
615 886 15
41 1817 23
2308 154 49
1956 797 2
464 1084 32
694 1793 61
2246 832 49
88 874 58
1260 1697 9
1349 1784 1
467 701 55
205 1149 40
979 584 50
481 489 5
390 2066 9
2185 45 11
1810 1634 46
1594 817 32
537 175 66
93 269 62
2122 1080 45
362 1698 14
2007 25 72
588 276 26
1188 1818 29
1180 62 58
1389 38 26
1861 23 50
829 1967 11
278 332 75
825 810 57
657 212 64
2040 2297 53
1223 1782 38
1460 553 49
1713 1566 24
2268 1568 75
1514 1010 60
2162 940 22
241 2272 74
806 1855 38
1803 1260 64
243 1568 77
791 1440 70
1520 238 54
1172 796 6
1275 1083 55
2137 1185 63
526 717 76
525 1375 42
1712 1053 74
1860 68 67
1818 1302 42
1188 467 80
1624 1171 42
447 96 18
2138 86 52
906 2058 81
547 795 45
717 1535 65
2263 1296 63
424 97 74
732 337 78
978 896 67
744 1883 60
240 404 80
24 118 52
1942 955 61
925 1980 66
299 1662 28
149 586 19
1807 85 77
197 2025 15
205 233 58
72 1080 77
1641 312 65
286 384 73
471 37 64
1070 1838 70
2098 2231 34
356 201 23
23 226 50
2241 1173 38
752 986 66
629 1458 40
1960 1760 31
395 897 76
1754 2046 68
1083 1774 31
1923 211 74
1673 884 64
1647 1014 9
506 1127 6
878 988 3
1794 308 58
144 212 39
659 1771 45
1994 1931 33
2163 1003 24
882 692 47
231 1674 59
338 784 23
2023 2007 52
1364 267 22
1623 999 1
136 1158 75
1514 804 21
1141 314 28
30 17 16
841 1246 3
2046 2235 56
701 1688 25
2163 2109 30
2052 1459 19
817 993 70
37 1637 16
1036 1030 39
475 2167 80
2062 519 31
268 1263 48
265 1449 72
425 2247 46
977 1583 26
1651 1920 21
96 1794 38
436 623 7
19 1672 29
450 618 12
886 1665 31
597 1108 65
1759 779 63
1204 2208 60
1990 297 52
901 2127 41
846 433 80
190 1004 72
1470 1750 38
1644 1243 68
428 671 19
1838 773 6
2161 1350 30
1103 400 10
568 1202 64
1874 36 51
369 417 17
1133 1453 4
983 1091 19
1539 397 27
1834 1139 73
132 1833 60
2140 370 38
1426 291 45
149 1420 7
1977 846 76
1548 1073 6
1890 1333 54
1311 1458 57
223 330 62
1081 1085 37
253 1215 16
1384 1908 14
1195 145 40
806 1604 49
549 765 54
1706 2023 6
198 2289 55
589 1418 13
1867 2265 7
1270 2266 79
596 1541 65
1486 884 6
1196 1296 58
513 1572 7
973 133 73
722 289 59
703 1176 29
1108 1602 50
478 643 64
1271 1315 58
974 873 38
559 500 59
582 627 29
2202 1404 59
1393 1937 61
8 1170 74
1030 2084 50
1746 1734 66
753 2178 51
1098 1594 59
910 1006 32
1831 927 25
1898 1826 75
1935 705 39
2086 379 81
585 1382 63
1691 535 82
504 1073 82
1026 672 77
374 891 26
142 1760 32
348 423 75
2230 1230 21
375 764 67
1164 2254 37
1442 783 50
1795 703 81
1002 1375 58
194 1030 59
1741 145 57
1105 1575 32
2040 2247 75
1879 906 72
1580 1338 5
793 971 38
1241 31 21
1337 2279 41
234 1801 58
705 2227 1
1152 1655 71
131 2213 79
363 1966 70
2161 1634 27
785 805 28
1460 710 69
438 2217 17
1371 270 71
607 1698 37
972 1137 60
142 817 7
511 466 21
1041 1733 67
2276 561 17
864 1743 21
1977 290 12
894 211 73
1923 1103 38
58 2301 3
1553 358 33
1986 179 24
2071 1655 75
110 717 12
1147 298 13
1964 1428 6
73 1257 24
1398 562 19
33 1968 70
2268 522 55
140 1914 61
1429 295 78
319 1290 27
1907 295 54
105 903 72
1303 838 39
970 670 1
1545 1158 12
38 161 74
963 1227 2
1890 1121 61
1939 94 29
1572 1893 66
2049 603 30
690 943 22
526 302 1
1742 1408 68
1161 1198 30
1680 753 42
535 2170 38
181 933 19
1066 1743 78
1479 2210 77
1348 1801 66
502 1751 66
1838 308 19
203 326 19
906 775 4
753 1140 25
765 1634 31
1132 345 11
444 293 53
359 2009 4
336 995 28
246 434 76
84 1101 12
2292 93 64
851 1792 20
1134 376 33
803 2196 61
1391 425 13
1766 397 38
1287 356 18
1620 163 21
1870 2216 38
2023 13 26
888 1946 52
1484 178 67
1606 911 77
1036 2197 55
1960 1256 22
290 307 24
791 1978 62
1176 1046 79
1756 853 45
456 348 63
911 1106 47
449 1476 15
2255 621 55
965 876 24
2131 2149 32
1108 1661 76
1238 795 33
1610 1001 4
2265 219 66
2159 715 63
1354 335 38
622 2227 61
267 1601 23
1205 1016 8
1554 483 29
661 472 64
1053 1952 47
1207 1275 66
983 1459 67
2208 146 49
1489 1222 67
2142 941 34
2058 1733 66
330 245 45
1655 1545 46
161 1951 45
229 2122 31
72 884 66
888 825 42
796 2263 76
901 1003 70
85 347 27
2138 2104 65
855 348 63
2168 41 40
515 32 18
242 556 71
837 565 24
434 954 51
54 1068 9
1856 182 68
975 1992 49
1270 2024 40
437 1097 78
633 1712 30
898 1924 35
969 1814 32
264 1554 25
501 1835 76
858 1888 2
173 1513 59
1835 963 77
2173 407 24
1143 1799 18
1102 420 42
833 256 41
362 964 42
1920 1390 14
970 1954 5
1716 1886 34
419 61 21
2263 500 82
1599 840 14
2090 1840 40
1752 167 35
879 412 35
1533 1404 1
782 1745 21
584 733 38
2007 2277 70
107 1495 56
96 1482 45
468 327 74
629 1838 55
426 1828 35
583 1223 81
1993 189 49
801 1904 52
479 1814 77
517 287 42
642 2204 18
1067 1187 75
2153 348 39
555 1650 4
2246 626 75
1084 57 74
524 121 4
575 737 70
1915 801 65
1019 1484 8
208 945 16
1951 971 4
208 53 26
1938 49 38
1607 1696 42
152 713 67
1310 668 73
1136 304 9
28 820 7
1307 1103 42
257 1730 58
1366 1023 44
1514 2024 69
1489 92 59
1438 1716 65
2132 984 54
1974 130 39
1130 1460 77
1756 1930 9
1079 560 78
1054 174 5
1732 2302 79
1383 1621 64
384 2019 43
412 1214 80
1285 1726 49
920 1801 64
368 1565 1
2092 1883 45
1156 772 69
1878 1488 23
832 2089 34
3 2286 25
767 1482 19
1915 1178 81
1176 2182 72
1564 619 7
1862 1423 66
397 709 37
1049 1281 63
1799 1169 9
1471 1941 28
1547 1357 30
1294 507 52
1988 1446 9
2054 2146 40
1509 897 57
1382 260 17
2260 733 37
1 299 27
2225 443 59
1244 100 12
670 236 15
1630 78 45
345 1681 16
789 645 59
445 864 46
1931 1233 72
543 939 37
18 312 46
1568 1160 62
1920 1623 15
170 1716 20
2298 446 71
869 2209 35
358 101 52
820 1959 53
2289 740 42
401 1007 25
708 496 56
296 295 72
2217 868 36
818 2051 14
601 989 55
1604 1442 46
1154 1816 54
1043 605 63
724 1263 80
785 2017 46
1681 1538 39
58 943 68
314 1894 32
891 1189 35
2110 326 57
238 1657 77
1669 677 13
173 1317 32
1460 358 61
2238 2207 73
1578 426 14
356 1742 12
404 1133 26
640 2278 37
688 2071 78
1033 1075 4
876 1113 10
488 2137 69
2152 175 54
1948 833 81
1613 813 24
1312 2089 17
805 718 2
695 1214 63
1397 2195 73
439 285 14
2225 873 24
108 1571 41
984 2226 11
1484 1685 20
2071 1693 26
1058 2091 75
1866 2263 18
177 1911 8
511 1756 43
1717 1053 47
1527 272 70
1272 1411 31
36 1899 47
2188 646 29
2067 1237 22
1282 594 47
1557 989 29
802 1588 74
1211 737 4
1567 1563 6
1892 32 12
2125 668 25
1092 527 45
2253 2158 52
1876 1703 51
1623 1719 51
802 1465 6
1485 1875 55
1053 1721 57
1254 1509 27
1140 1347 74
1508 1157 82
1514 235 31
900 689 9
451 981 46
131 2183 39
1520 372 21
1133 1015 5
2270 885 47
1635 543 38
2210 1850 59
1973 916 39
289 670 31
252 123 1
1635 1777 25
2131 1590 67
450 476 43
118 1847 24
457 1565 42
200 24 19
1147 149 7
1303 2305 4
2156 2226 57
481 1861 3
1020 1865 82
754 2045 5
2125 1432 38
298 903 53
1787 2264 53
1022 562 7
1756 268 48
2067 817 82
515 1652 56
313 1356 1
2117 396 30
1399 1371 48
922 1486 82
1988 533 56
836 2249 50
897 893 17
371 2191 29
209 1905 54
21 2 31
402 1750 20
1820 2061 81
1571 971 19
874 1853 53
1729 2115 17
1853 1702 11
713 1978 2
1414 1531 78
1030 826 26
201 1323 67
699 1798 61
1777 1374 51
2081 563 21
2217 701 3
1259 850 65
64 1099 45
329 730 80
1904 161 50
1621 1384 54
1977 617 27
2196 595 77
411 1279 48
1217 473 46
1344 1736 7
906 814 18
1353 1911 49
1755 2133 65
1515 1587 74
868 1722 82
1752 610 34
1090 1867 58
650 396 52
1236 610 37
1958 2273 25
